id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,link,strat_key,price,url,variants
38345,Boys,Apparel,Topwear,Tshirts,Off White,Summer,2012,Casual,Superman Boys Off White & Navy Blue T-shirt,http://assets.myntassets.com/v1/images/style/properties/4d22e1d2d916c0c0c77ff3f62e973f56_images.jpg,Apparel-Topwear-Tshirts-Off White-Boys-Casual,359,Tshirts/Superman/Superman-Boys-Off-White--Navy-Blue-T-shirt/38345/buy,Size:5-6Yrs;Size:6-7Yrs;Size:11-12Yrs;Size:7-8Yrs;Size:9-10Yrs
37628,Girls,Apparel,Topwear,Tshirts,Off White,Summer,2012,Casual,Madagascar3 Girls Off White Printed T-Shirt,http://assets.myntassets.com/v1/images/style/properties/8dbf14763f2d3f366d9cd25c09489ac5_images.jpg,Apparel-Topwear-Tshirts-Off White-Girls-Casual,299,Tshirts/Madagascar-3/Madagascar3-Girls-Off-White-Printed-T-Shirt/37628/buy,Size:2Yrs;Size:3Yrs;Size:1Yrs
30341,Men,Apparel,Topwear,Tshirts,Off White,Summer,2012,Casual,Myntra Men Fakebook Off White T-shirt,http://assets.myntassets.com/v1/images/style/properties/5157393a410db68125c791f013aff597_images.jpg,Apparel-Topwear-Tshirts-Off White-Men-Casual,399,Tshirts/Myntra/Myntra-Men-Fakebook-Off-White-T-shirt/30341/buy,Size:S;Size:M;Size:L;Size:XL;Size:XXL
31590,Men,Apparel,Topwear,Tshirts,Off White,Summer,2012,Casual,Mark Taylor Men Printed Off White T-shirt,http://assets.myntassets.com/v1/images/style/properties/f193c43857eec025c873f344461fe636_images.jpg,Apparel-Topwear-Tshirts-Off White-Men-Casual,324,Tshirts/Mark-Taylor/Mark-Taylor-Men-Printed-Off-White-T-shirt/31590/buy,Size:S;Size:M;Size:L;Size:XL
57437,Women,Apparel,Topwear,Tshirts,Off White,Summer,2015,Casual,Angry Birds Women Off White T-shirt,http://assets.myntassets.com/v1/images/style/properties/Angry-Birds-Women-Off-White-T-shirt_6882fc2467cb172ca15fdc04f444abf3_images.jpg,Apparel-Topwear-Tshirts-Off White-Women-Casual,549,Tshirts/Angry-Birds/Angry-Birds-Women-Off-White-T-shirt/57437/buy,Size:XS;Size:S;Size:M;Size:L;Size:XL
16830,Women,Apparel,Topwear,Tshirts,Off White,Fall,2011,Casual,Little Miss Women Printed Off White T-shirt,http://assets.myntassets.com/v1/images/style/properties/648a3f307ac7bf2bcc0c28ccd3f9eda5_images.jpg,Apparel-Topwear-Tshirts-Off White-Women-Casual,499,Tshirts/Little-Miss/Little-Miss-Women-Printed-Off-White-T-shirt/16830/buy,Size:XS;Size:S;Size:M;Size:L;Size:XL
15576,Boys,Apparel,Topwear,Tshirts,Olive,Fall,2011,Casual,Chhota Bheem Kids Boys Double Trouble TShirt,http://assets.myntassets.com/v1/images/style/properties/04ef75640e17e12edacb33e93a01cc2d_images.jpg,Apparel-Topwear-Tshirts-Olive-Boys-Casual,299,Tshirts/Chhota-Bheem/Chhota-Bheem-Kids-Boys-Double-Trouble-TShirt/15576/buy,Size:2-3Y;Size:3-4Y;Size:5-6Y;Size:7-8Y;Size:9-10Y
15571,Boys,Apparel,Topwear,Tshirts,Olive,Fall,2011,Casual,Chhota Bheem Kids Boys Spare Me TShirt,http://assets.myntassets.com/v1/images/style/properties/ba3659da8365d5f255ab9b992fec690f_images.jpg,Apparel-Topwear-Tshirts-Olive-Boys-Casual,299,Tshirts/Chhota-Bheem/Chhota-Bheem-Kids-Boys-Spare-Me-TShirt/15571/buy,Size:2-3Y;Size:3-4Y;Size:5-6Y;Size:7-8Y;Size:9-10Y
54904,Men,Apparel,Topwear,Tshirts,Olive,Summer,2012,Casual,Do u speak green Men Olive T-shirt,http://assets.myntassets.com/v1/images/style/properties/Do-u-speak-green-Men-Olive-T-shirt_1fb06843fd6a77a107c727bb223e04ef_images.jpg,Apparel-Topwear-Tshirts-Olive-Men-Casual,795,Tshirts/Do-u-speak-green/Do-u-speak-green-Men-Olive-T-shirt/54904/buy,Size:S;Size:M;Size:L;Size:XL;Size:XXL
54901,Men,Apparel,Topwear,Tshirts,Olive,Summer,2012,Casual,Do u speak green Men Olive T-shirt,http://assets.myntassets.com/v1/images/style/properties/Do-u-speak-green-Men-Olive-T-shirt_0ea818b6be34abfa464c526465292649_images.jpg,Apparel-Topwear-Tshirts-Olive-Men-Casual,795,Tshirts/Do-u-speak-green/Do-u-speak-green-Men-Olive-T-shirt/54901/buy,Size:S;Size:M;Size:L;Size:XL;Size:XXL
18613,Men,Apparel,Topwear,Tshirts,Olive,Fall,2011,Sports,Puma Men Team SS Chive-Olive Tshirts,http://assets.myntassets.com/v1/images/style/properties/b304cb6b9d91eeec393c9eb7751fd3b2_images.jpg,Apparel-Topwear-Tshirts-Olive-Men-Sports,899,Tshirts/Puma/Puma-Men-Team-SS-Chive-Olive-Tshirts/18613/buy,Size:S;Size:M;Size:L;Size:XL
14998,Men,Apparel,Topwear,Tshirts,Olive,Fall,2011,Sports,ADIDAS Men Printed Olive Tshirts,http://assets.myntassets.com/v1/images/style/properties/2fea6d52103c22fb7b53fbae4ec204b1_images.jpg,Apparel-Topwear-Tshirts-Olive-Men-Sports,1599,Tshirts/ADIDAS/ADIDAS-Men-Printed-Olive-Tshirts/14998/buy,Size:M;Size:L;Size:XL
19670,Women,Apparel,Topwear,Tshirts,Olive,Summer,2011,Casual,United Colors of Benetton Women Solid Olive T-shirt,http://assets.myntassets.com/v1/images/style/properties/6129b03649933e0225e0ad58577ada5e_images.jpg,Apparel-Topwear-Tshirts-Olive-Women-Casual,999,Tshirts/United-Colors-of-Benetton/United-Colors-of-Benetton-Women-Solid-Olive-T-shirt/19670/buy,Size:XS;Size:S;Size:M;Size:L
20015,Women,Apparel,Topwear,Tshirts,Olive,Fall,2011,Casual,United Colors of Benetton Women Printed Olive T-shirt,http://assets.myntassets.com/v1/images/style/properties/e4c2ed5cbd3714b1de6cdc13cdcbdeaf_images.jpg,Apparel-Topwear-Tshirts-Olive-Women-Casual,1399,Tshirts/United-Colors-of-Benetton/United-Colors-of-Benetton-Women-Printed-Olive-T-shirt/20015/buy,Size:S
35876,Boys,Apparel,Topwear,Tshirts,Orange,Summer,2012,Casual,Marvel Boys Comics Orange T-shirt,http://assets.myntassets.com/v1/images/style/properties/430d240e6aafcc7d97b3cc83f067d9f9_images.jpg,Apparel-Topwear-Tshirts-Orange-Boys-Casual,499,Tshirts/Marvel/Marvel-Boys-Comics-Orange-T-shirt/35876/buy,Size:9/10yrs;Size:7/8yrs;Size:11/12yrs;Size:6/7yrs;Size:5/6yrs
37341,Boys,Apparel,Topwear,Tshirts,Orange,Spring,2008,Casual,U.S. Polo Assn. Kids Boys Orange T-shirt,http://assets.myntassets.com/v1/images/style/properties/US-Polo-Assn-Kids-Boys-Orange-T-shirt_a7c1b583f1c04c05f9bd6ffca5358241_images.jpg,Apparel-Topwear-Tshirts-Orange-Boys-Casual,999,Tshirts/US-Polo-Assn-Kids/US-Polo-Assn-Kids-Boys-Orange-T-shirt/37341/buy,Size:M;Size:L;Size:EL
8384,Girls,Apparel,Topwear,Tshirts,Orange,Fall,2011,Casual,Doodle Girl's Hippie Chic Orange Kidswear,http://assets.myntassets.com/v1/images/style/properties/243eae8f457007dd9639d4851cc38f10_images.jpg,Apparel-Topwear-Tshirts-Orange-Girls-Casual,449,Tshirts/Doodle/Doodle-Girls-Hippie-Chic-Orange-Kidswear/8384/buy,Size:4Y;Size:6Y;Size:8Y
21853,Girls,Apparel,Topwear,Tshirts,Orange,Fall,2011,Casual,Chhota Bheem Kids Girls Sea Princess Light Orange T-shirt,http://assets.myntassets.com/v1/images/style/properties/c6f8270f8dbed74b6f818d4ad78cddf4_images.jpg,Apparel-Topwear-Tshirts-Orange-Girls-Casual,499,Tshirts/Chhota-Bheem/Chhota-Bheem-Kids-Girls-Sea-Princess-Light-Orange-T-shirt/21853/buy,Size:2-3Y;Size:3-4Y;Size:5-6Y
16315,Men,Apparel,Topwear,Tshirts,Orange,Fall,2011,Casual,Peter England Men Printed Orange TShirt,http://assets.myntassets.com/v1/images/style/properties/e6a6adf518c57277c477507819a0feed_images.jpg,Apparel-Topwear-Tshirts-Orange-Men-Casual,449,Tshirts/Peter-England/Peter-England-Men-Printed-Orange-TShirt/16315/buy,Size:S;Size:M;Size:L;Size:XL;Size:XXL
22639,Men,Apparel,Topwear,Tshirts,Orange,Summer,2011,Casual,Nike Men Printed Orange T-shirt,http://assets.myntassets.com/v1/images/style/properties/74e0de30248b6b87c1c0bd80e576dd49_images.jpg,Apparel-Topwear-Tshirts-Orange-Men-Casual,895,Tshirts/Nike/Nike-Men-Printed-Orange-T-shirt/22639/buy,Size:S;Size:M;Size:L;Size:XL
22629,Men,Apparel,Topwear,Tshirts,Orange,Fall,2011,Sports,Nike Men Orange T-shirt,http://assets.myntassets.com/v1/images/style/properties/9ddfef4e81a27d020e1078935c17bf90_images.jpg,Apparel-Topwear-Tshirts-Orange-Men-Sports,1395,Tshirts/Nike/Nike-Men-Orange-T-shirt/22629/buy,Size:S;Size:M;Size:L;Size:XL
7572,Men,Apparel,Topwear,Tshirts,Orange,Summer,2011,Sports,Nike Men's As Miler UV SS Orange T-shirt,http://assets.myntassets.com/v1/images/style/properties/46e9ef4cc9f53fe06b4e5168cbf9573d_images.jpg,Apparel-Topwear-Tshirts-Orange-Men-Sports,1395,Tshirts/Nike/Nike-Mens-As-Miler-UV-SS-Orange-T-shirt/7572/buy,Size:S;Size:M;Size:L;Size:XL;Size:XXL
4312,Unisex,Apparel,Topwear,Tshirts,Orange,Summer,2011,Casual,Tantra Kid's Unisex Yantra Om Orange Kidswear,http://assets.myntassets.com/v1/images/style/properties/3ed33c2daf13d329508e50f5bfd5b037_images.jpg,Apparel-Topwear-Tshirts-Orange-Unisex-Casual,275,Tshirts/Tantra/Tantra-Kids-Unisex-Yantra-Om-Orange-Kidswear/4312/buy,Size:2-4Y;Size:5-7Y;Size:8-10Y;Size:11-13Y
4324,Unisex,Apparel,Topwear,Tshirts,Orange,Summer,2011,Casual,Tantra Kid's Unisex Fault Brick Orange Kidswear,http://assets.myntassets.com/v1/images/style/properties/974f3ac87451f22d5578f90f3a77cbec_images.jpg,Apparel-Topwear-Tshirts-Orange-Unisex-Casual,275,Tshirts/Tantra/Tantra-Kids-Unisex-Fault-Brick-Orange-Kidswear/4324/buy,Size:2-4Y;Size:5-7Y;Size:8-10Y;Size:11-13Y
9819,Women,Apparel,Topwear,Tshirts,Orange,Fall,2011,Casual,Little Miss Women Printed Orange T-shirt,http://assets.myntassets.com/v1/images/style/properties/5eba4a426e89767e97f8affeffd765db_images.jpg,Apparel-Topwear-Tshirts-Orange-Women-Casual,499,Tshirts/Little-Miss/Little-Miss-Women-Printed-Orange-T-shirt/9819/buy,Size:XS;Size:S;Size:M;Size:L;Size:XL
10710,Women,Apparel,Topwear,Tshirts,Orange,Fall,2011,Casual,Nike Women Trainng short sleeve tshirt Orange Tshirts,http://assets.myntassets.com/v1/images/style/properties/ec0c5012a015e75cb761793bcb63ec64_images.jpg,Apparel-Topwear-Tshirts-Orange-Women-Casual,995,Tshirts/Nike/Nike-Women-Trainng-short-sleeve-tshirt-Orange-Tshirts/10710/buy,Size:S;Size:M;Size:L;Size:XL;Size:XXL
32631,Women,Apparel,Topwear,Tshirts,Orange,Summer,2012,Sports,Nike Women Pure Orange T-shirt,http://assets.myntassets.com/v1/images/style/properties/2f0d3efe99af76766d241ad390c0b21b_images.jpg,Apparel-Topwear-Tshirts-Orange-Women-Sports,1295,Tshirts/Nike/Nike-Women-Pure-Orange-T-shirt/32631/buy,Size:S;Size:M;Size:L;Size:XL
32643,Women,Apparel,Topwear,Tshirts,Orange,Summer,2012,Sports,Nike Women Tennis Blockbuster Orange T-shirt,http://assets.myntassets.com/v1/images/style/properties/0cbf3c9a9d20a89047bb7e41486ce472_images.jpg,Apparel-Topwear-Tshirts-Orange-Women-Sports,1095,Tshirts/Nike/Nike-Women-Tennis-Blockbuster-Orange-T-shirt/32643/buy,Size:S;Size:M;Size:L;Size:XL
12616,Men,Apparel,Topwear,Tshirts,Peach,Fall,2011,Casual,Ed Hardy Men Printed Peach Tshirts,http://assets.myntassets.com/v1/images/style/properties/bd6fe15666ccb39346cdd2bba9f2e750_images.jpg,Apparel-Topwear-Tshirts-Peach-Men-Casual,2249,Tshirts/Ed-Hardy/Ed-Hardy-Men-Printed-Peach-Tshirts/12616/buy,Size:S;Size:M;Size:L;Size:XL;Size:XXL
9180,Men,Apparel,Topwear,Tshirts,Peach,Fall,2011,Casual,Tantra Men People Talk Peach T-shirt,http://assets.myntassets.com/v1/images/style/properties/22878756b207d94b832f663d5afa9f49_images.jpg,Apparel-Topwear-Tshirts-Peach-Men-Casual,449,Tshirts/Tantra/Tantra-Men-People-Talk-Peach-T-shirt/9180/buy,Size:S;Size:M;Size:L;Size:XL;Size:XXL
5122,Women,Apparel,Topwear,Tshirts,Peach,Summer,2011,Casual,Wrangler Women's Striped Peach T-shirt,http://assets.myntassets.com/v1/images/style/properties/5e6a8d496c318a9d4bd6108d18a0b9c9_images.jpg,Apparel-Topwear-Tshirts-Peach-Women-Casual,795,Tshirts/Wrangler/Wrangler-Womens-Striped-Peach-T-shirt/5122/buy,Size:S;Size:M;Size:L;Size:XL
3929,Women,Apparel,Topwear,Tshirts,Peach,Summer,2011,Casual,Jealous 21 Women's Peach Trendy T-shirt,http://assets.myntassets.com/v1/images/style/properties/97b6256ecc28a0895ca0b71e7000964f_images.jpg,Apparel-Topwear-Tshirts-Peach-Women-Casual,399,Tshirts/Jealous-21/Jealous-21-Womens-Peach-Trendy-T-shirt/3929/buy,Size:S;Size:M;Size:L;Size:XL
7499,Women,Apparel,Topwear,Tshirts,Peach,Summer,2011,Sports,Nike Women's Peach Polo T-shirt,http://assets.myntassets.com/v1/images/style/properties/1b1f0a332e5dd5c73629ddec46e0897a_images.jpg,Apparel-Topwear-Tshirts-Peach-Women-Sports,1595,Tshirts/Nike/Nike-Womens-Peach-Polo-T-shirt/7499/buy,Size:S;Size:M;Size:L;Size:XL;Size:XXL
35458,Boys,Apparel,Topwear,Tshirts,Pink,Summer,2012,Casual,Doodle Boys Printed Pink T-shirt,http://assets.myntassets.com/v1/images/style/properties/b35dfec5de541484f69a2258f7f716e0_images.jpg,Apparel-Topwear-Tshirts-Pink-Boys-Casual,349,Tshirts/Doodle/Doodle-Boys-Printed-Pink-T-shirt/35458/buy,Size:10Yrs;Size:8Yrs
34187,Boys,Apparel,Topwear,Tshirts,Pink,Summer,2012,Casual,Gini and Jony Boys Printed Pink T-shirt,http://assets.myntassets.com/v1/images/style/properties/5edf48cf63208345e5a75075a959374e_images.jpg,Apparel-Topwear-Tshirts-Pink-Boys-Casual,274,Tshirts/Gini-and-Jony/Gini-and-Jony-Boys-Printed-Pink-T-shirt/34187/buy,Size:2Y;Size:4Y;Size:6Y;Size:8Y
37610,Girls,Apparel,Topwear,Tshirts,Pink,Summer,2012,Casual,Madagascar3 Girls Pink Printed T-Shirt,http://assets.myntassets.com/v1/images/style/properties/d10544b5fa960f5cbc9d3599ff0db0d8_images.jpg,Apparel-Topwear-Tshirts-Pink-Girls-Casual,399,Tshirts/Madagascar-3/Madagascar3-Girls-Pink-Printed-T-Shirt/37610/buy,Size:5-6Yrs;Size:3-4Yrs;Size:7-8Yrs
37566,Girls,Apparel,Topwear,Tshirts,Pink,Summer,2012,Casual,Madagascar3 Infant Girls Pink  T-Shirt,http://assets.myntassets.com/v1/images/style/properties/514f407e564a4ed1e6b8e4b7629e950f_images.jpg,Apparel-Topwear-Tshirts-Pink-Girls-Casual,299,Tshirts/Madagascar-3/Madagascar3-Infant-Girls-Pink--T-Shirt/37566/buy,Size:6-9M;Size:9-12M;Size:0-3M;Size:3-6M
6698,Men,Apparel,Topwear,Tshirts,Pink,Summer,2011,Casual,UCB Men's Polo Neck Logo At Chest Pink T-shirt,http://assets.myntassets.com/v1/images/style/properties/1886ba3f3f1a0f0d6ddbdcf97fa51a2f_images.jpg,Apparel-Topwear-Tshirts-Pink-Men-Casual,799,Tshirts/United-Colors-of-Benetton/UCB-Mens-Polo-Neck-Logo-At-Chest-Pink-T-shirt/6698/buy,Size:S;Size:M;Size:L;Size:XL
30351,Men,Apparel,Topwear,Tshirts,Pink,Summer,2012,Casual,Myntra Men Dog Inside Pink T-shirt,http://assets.myntassets.com/v1/images/style/properties/4292d230771b6304415a91a493e8017a_images.jpg,Apparel-Topwear-Tshirts-Pink-Men-Casual,399,Tshirts/Myntra/Myntra-Men-Dog-Inside-Pink-T-shirt/30351/buy,Size:S;Size:M;Size:L;Size:XL;Size:XXL
16127,Men,Apparel,Topwear,Tshirts,Pink,Fall,2011,Sports,ADIDAS Men Grape Pink Polo Tshirts,http://assets.myntassets.com/v1/images/style/properties/bbd08120930bd5b155e6d0194e67bd73_images.jpg,Apparel-Topwear-Tshirts-Pink-Men-Sports,899,Tshirts/ADIDAS/ADIDAS-Men-Grape-Pink-Polo-Tshirts/16127/buy,Size:S;Size:M;Size:L;Size:XL
7546,Men,Apparel,Topwear,Tshirts,Pink,Summer,2011,Sports,Nike Men's As Emb Sneaker T-Shirts,http://assets.myntassets.com/v1/images/style/properties/22fbc7d224f32273836999c28adcd27c_images.jpg,Apparel-Topwear-Tshirts-Pink-Men-Sports,795,Tshirts/Nike/Nike-Mens-As-Emb-Sneaker-T-Shirts/7546/buy,Size:S;Size:M;Size:L;Size:XL;Size:XXL
3800,Unisex,Apparel,Topwear,Tshirts,Pink,Summer,2011,Casual,Tantra  Kid's Yumm Pink Kidswear,http://assets.myntassets.com/v1/images/style/properties/5e9ca38ceafd951afbb4f525d291f684_images.jpg,Apparel-Topwear-Tshirts-Pink-Unisex-Casual,275,Tshirts/Tantra/Tantra--Kids-Yumm-Pink-Kidswear/3800/buy,Size:2-4Y;Size:5-7Y;Size:8-10Y;Size:11-13Y
4326,Unisex,Apparel,Topwear,Tshirts,Pink,Summer,2011,Casual,Tantra Kid's Unisex Got It Pink Kidswear,http://assets.myntassets.com/v1/images/style/properties/09bfc3924a7efd8b61716407390ef878_images.jpg,Apparel-Topwear-Tshirts-Pink-Unisex-Casual,275,Tshirts/Tantra/Tantra-Kids-Unisex-Got-It-Pink-Kidswear/4326/buy,Size:2-4Y;Size:5-7Y;Size:8-10Y;Size:11-13Y
13935,Women,Apparel,Topwear,Tshirts,Pink,Summer,2011,Casual,United Colors of Benetton Women Pink Polo Tshirts,http://assets.myntassets.com/v1/images/style/properties/df94a6a820ede357155cafeaa4436215_images.jpg,Apparel-Topwear-Tshirts-Pink-Women-Casual,699,Tshirts/United-Colors-of-Benetton/United-Colors-of-Benetton-Women-Pink-Polo-Tshirts/13935/buy,Size:XS;Size:S;Size:M;Size:L;Size:XL;Size:XXL
10567,Women,Apparel,Topwear,Tshirts,Pink,Fall,2011,Casual,Puma Women Striped Polo Pink Tshirts,http://assets.myntassets.com/v1/images/style/properties/be587fdff2ff581ea663df276106d2a9_images.jpg,Apparel-Topwear-Tshirts-Pink-Women-Casual,999,Tshirts/Puma/Puma-Women-Striped-Polo-Pink-Tshirts/10567/buy,Size:S;Size:M;Size:L;Size:XL;Size:XXL
6530,Women,Apparel,Topwear,Tshirts,Pink,Summer,2011,Sports,Nike Women's Power Sphere Polo T-shirt,http://assets.myntassets.com/v1/images/style/properties/2d4837d9e4a5fd2671c7357577f01f9d_images.jpg,Apparel-Topwear-Tshirts-Pink-Women-Sports,1595,Tshirts/Nike/Nike-Womens-Power-Sphere-Polo-T-shirt/6530/buy,Size:S;Size:M;Size:L;Size:XL
25044,Women,Apparel,Topwear,Tshirts,Pink,Fall,2011,Sports,Nike Women Smash Pink T-shirt,http://assets.myntassets.com/v1/images/style/properties/6a63b02c2c825bdae26b2836129de875_images.jpg,Apparel-Topwear-Tshirts-Pink-Women-Sports,1595,Tshirts/Nike/Nike-Women-Smash-Pink-T-shirt/25044/buy,Size:S;Size:M;Size:L;Size:XL
35995,Boys,Apparel,Topwear,Tshirts,Purple,Summer,2012,Casual,Ben 10 Boys Crew Purple T-shirt,http://assets.myntassets.com/v1/images/style/properties/0c59e3118c5d93415f2e2b13c563f073_images.jpg,Apparel-Topwear-Tshirts-Purple-Boys-Casual,499,Tshirts/Ben-10/Ben-10-Boys-Crew-Purple-T-shirt/35995/buy,Size:6/7Yrs;Size:11/12Yrs;Size:5/6Yrs;Size:9/10Yrs;Size:7/8Yrs
35878,Boys,Apparel,Topwear,Tshirts,Purple,Summer,2012,Casual,Marvel Boys Comics Purple T-shirt,http://assets.myntassets.com/v1/images/style/properties/0a43fc9f994b5a0612c8999c0bf237b1_images.jpg,Apparel-Topwear-Tshirts-Purple-Boys-Casual,499,Tshirts/Marvel/Marvel-Boys-Comics-Purple-T-shirt/35878/buy,Size:7/8yrs;Size:9/10yrs;Size:5/6yrs;Size:6/7yrs;Size:11/12yrs
22587,Boys,Apparel,Topwear,Tshirts,Purple,Fall,2011,Sports,Nike Kids Boys Purple T-shirt,http://assets.myntassets.com/v1/images/style/properties/4616a5d953a777731d4bbc391654faf0_images.jpg,Apparel-Topwear-Tshirts-Purple-Boys-Sports,1095,Tshirts/Nike/Nike-Kids-Boys-Purple-T-shirt/22587/buy,Size:S;Size:M;Size:L;Size:XL
8369,Girls,Apparel,Topwear,Tshirts,Purple,Fall,2011,Casual,Doodle Girl's Purple Halter Neck Purple Kidswear,http://assets.myntassets.com/v1/images/style/properties/e9386e781e0b0f98f19eea408bb4e96e_images.jpg,Apparel-Topwear-Tshirts-Purple-Girls-Casual,399,Tshirts/Doodle/Doodle-Girls-Purple-Halter-Neck-Purple-Kidswear/8369/buy,Size:4Y;Size:6Y;Size:8Y;Size:10Y;Size:12Y;Size:14Y
4218,Girls,Apparel,Topwear,Tshirts,Purple,Summer,2011,Casual,Disney Kids Girl's Purple Disney Jeans Kidswear,http://assets.myntassets.com/v1/images/style/properties/a3b3f95003884d011def45ecc925d07b_images.jpg,Apparel-Topwear-Tshirts-Purple-Girls-Casual,549,Tshirts/Disney/Disney-Kids-Girls-Purple-Disney-Jeans-Kidswear/4218/buy,Size:4Y;Size:6Y;Size:8Y
7870,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011,Casual,Proline Men Purple Polo T-shirt,http://assets.myntassets.com/v1/images/style/properties/d6896177fd04ba5e01ec43f321134ff3_images.jpg,Apparel-Topwear-Tshirts-Purple-Men-Casual,600,Tshirts/Proline/Proline-Men-Purple-Polo-T-shirt/7870/buy,Size:S;Size:M;Size:L;Size:XL;Size:XXL
16314,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011,Casual,Peter England Men Printed Purple TShirt,http://assets.myntassets.com/v1/images/style/properties/73a94f0cb56f237e8100cbee7b85b58d_images.jpg,Apparel-Topwear-Tshirts-Purple-Men-Casual,449,Tshirts/Peter-England/Peter-England-Men-Printed-Purple-TShirt/16314/buy,Size:M;Size:L;Size:XL;Size:XXL
2089,Men,Apparel,Topwear,Tshirts,Purple,Fall,2010,Sports,Adidas Mens Pocket Polo T-shirt,http://assets.myntassets.com/v1/images/style/properties/8a56e9c0f086b1fb215ca38aa50c7803_images.jpg,Apparel-Topwear-Tshirts-Purple-Men-Sports,699,Tshirts/Adidas/Adidas-Mens-Pocket-Polo-T-shirt/2089/buy,Size:S;Size:M;Size:L;Size:XL
3734,Men,Apparel,Topwear,Tshirts,Purple,Summer,2011,Sports,Kochi Tuskers Mens Replica Jersey,http://assets.myntassets.com/v1/images/style/properties/a2752c62c8468f8d0c36b6cfa889640a_images.jpg,Apparel-Topwear-Tshirts-Purple-Men-Sports,1399,Tshirts/Lotto/Kochi-Tuskers-Mens-Replica-Jersey/3734/buy,Size:S;Size:M;Size:L;Size:XL;Size:XXL
4124,Unisex,Apparel,Topwear,Tshirts,Purple,Summer,2011,Sports,Kochi Tuskers Kids Replica Jersey,http://assets.myntassets.com/v1/images/style/properties/Kochi-Tuskers-Kids-Replica-Jersey_c2328f361ed67c7819f43f6655cc9f80_images.jpg,Apparel-Topwear-Tshirts-Purple-Unisex-Sports,1599,Tshirts/Lotto/Kochi-Tuskers-Kids-Replica-Jersey/4124/buy,Size:S;Size:M;Size:L;Size:XL;Size:XXL
27850,Women,Apparel,Topwear,Tshirts,Purple,Summer,2012,Casual,Scullers For Her Women Purple T-shirt,http://assets.myntassets.com/v1/images/style/properties/7f9bf52208d1eb9843c0c1242bf3e4ab_images.jpg,Apparel-Topwear-Tshirts-Purple-Women-Casual,899,Tshirts/SCULLERS-FOR-HER/Scullers-For-Her-Women-Purple-T-shirt/27850/buy,Size:34;Size:36;Size:38;Size:40
10346,Women,Apparel,Topwear,Tshirts,Purple,Fall,2011,Casual,United Colors of Benetton Women Printed Purple Tshirts,http://assets.myntassets.com/v1/images/style/properties/886b8f0d1492f209dd19416b6b32a607_images.jpg,Apparel-Topwear-Tshirts-Purple-Women-Casual,899,Tshirts/United-Colors-of-Benetton/United-Colors-of-Benetton-Women-Printed-Purple-Tshirts/10346/buy,Size:XS;Size:S;Size:M;Size:L;Size:XL
22593,Women,Apparel,Topwear,Tshirts,Purple,Fall,2011,Sports,Nike Women Purple T-shirt,http://assets.myntassets.com/v1/images/style/properties/ee098f3f8eaabc4dd447f1c086091bfb_images.jpg,Apparel-Topwear-Tshirts-Purple-Women-Sports,1395,Tshirts/Nike/Nike-Women-Purple-T-shirt/22593/buy,Size:S;Size:M;Size:L;Size:XL
7495,Women,Apparel,Topwear,Tshirts,Purple,Summer,2011,Sports,Nike Women's Nike Spher Purple T-shirt,http://assets.myntassets.com/v1/images/style/properties/82c12d2175f7fc49b2aab364b217d88f_images.jpg,Apparel-Topwear-Tshirts-Purple-Women-Sports,1295,Tshirts/Nike/Nike-Womens-Nike-Spher-Purple-T-shirt/7495/buy,Size:S;Size:M;Size:L;Size:XL;Size:XXL
34191,Boys,Apparel,Topwear,Tshirts,Red,Summer,2012,Casual,Gini and Jony Boys Printed Red T-shirt,http://assets.myntassets.com/v1/images/style/properties/a58238cab3ee8b2527cf9f19e5d0cb38_images.jpg,Apparel-Topwear-Tshirts-Red-Boys-Casual,149,Tshirts/Gini-and-Jony/Gini-and-Jony-Boys-Printed-Red-T-shirt/34191/buy,Size:10Y;Size:12Y;Size:14Y;Size:16Y
38988,Boys,Apparel,Topwear,Tshirts,Red,Summer,2012,Casual,Gini and Jony Boys Wild West Red T-shirt,http://assets.myntassets.com/v1/images/style/properties/06a9910c2d931ce838ddcaf4fbabb6e1_images.jpg,Apparel-Topwear-Tshirts-Red-Boys-Casual,274,Tshirts/Gini-and-Jony/Gini-and-Jony-Boys-Wild-West-Red-T-shirt/38988/buy,Size:2Y;Size:4Y;Size:6Y;Size:8Y
30612,Boys,Apparel,Topwear,Tshirts,Red,Summer,2012,Sports,Nike Boys Printed Red T-shirt,http://assets.myntassets.com/v1/images/style/properties/02ef7d0630b780565ebce56dd52112c9_images.jpg,Apparel-Topwear-Tshirts-Red-Boys-Sports,3295,Tshirts/Nike/Nike-Boys-Printed-Red-T-shirt/30612/buy,Size:XS;Size:S;Size:M;Size:L;Size:XL
3332,Boys,Apparel,Topwear,Tshirts,Red,Summer,2011,Sports,RCB Boys Fangear Tee,http://assets.myntassets.com/v1/images/style/properties/RCB-Boys-Fangear-Tee_683b90b0495d687abcd704bcca10cd00_images.jpg,Apparel-Topwear-Tshirts-Red-Boys-Sports,799,Tshirts/Reebok/RCB-Boys-Fangear-Tee/3332/buy,Size:XS;Size:S;Size:M;Size:L;Size:XL
